66791876,c,1,d,5,h,3,ten
16650247,b,1,h,7,d,6,fifteen
195166825,c,2,d,5,e,1,nine
253555703,b,2,b,3,g,1,eight
193631543,d,1,d,7,f,6,fifteen
169762063,d,1,a,5,f,6,thirteen
204517550,c,2,b,8,d,5,fourteen
210908887,c,3,a,4,e,4,thirteen
169581577,c,1,h,5,e,7,thirteen
250228198,c,1,g,7,g,4,fifteen
213707948,d,2,h,1,h,5,eleven
160416291,d,4,b,6,c,2,seven
467478,d,4,g,5,b,2,eight
158528374,d,1,g,2,c,6,fourteen
232076276,d,1,g,8,a,8,thirteen
35463569,d,1,c,1,g,8,fourteen
60077060,c,3,b,1,e,2,ten
188993322,c,2,c,6,a,4,ten
170713867,b,1,e,8,e,5,fourteen
265435786,a,1,g,8,e,2,fifteen
25512738,d,1,c,3,c,7,fourteen
60784835,a,1,h,7,g,3,fifteen
51847793,b,2,f,5,h,2,twelve
198908538,b,1,a,8,h,5,fourteen
254345159,a,1,h,8,e,1,eleven
176881213,d,3,a,1,b,8,ten
67646953,c,2,e,4,f,4,draw
222600001,c,1,e,4,h,1,eight
267627203,c,2,d,5,f,5,thirteen
66297857,b,2,g,4,g,2,eleven
95737667,b,1,g,3,a,7,eleven
238719712,b,1,h,2,e,3,fifteen
58737546,b,2,a,2,g,1,nine
143123769,c,2,f,3,a,3,nine
226304061,b,1,f,1,b,4,thirteen
248045812,b,1,f,5,a,4,fourteen
83990257,d,2,b,4,f,2,seven
1594683,d,4,f,5,f,3,nine
154644935,c,2,e,5,f,2,ten
260542890,c,2,g,3,f,5,fourteen
33283830,d,2,f,5,a,7,twelve
66787651,c,2,f,6,f,5,draw
175947631,d,2,h,1,g,7,thirteen
14601452,c,1,f,8,f,7,draw
14864651,d,1,f,4,b,2,seven
192163326,b,2,a,3,h,6,thirteen
228008108,b,1,f,6,f,8,thirteen
47689782,a,1,h,1,g,6,fifteen
191069842,d,4,d,1,d,2,draw
37989703,c,2,e,7,g,2,twelve
7471604,c,1,g,2,h,5,nine
1639322,d,2,a,8,g,6,thirteen
145090221,d,3,g,2,b,8,ten
138409281,c,2,g,7,g,8,draw
122569813,d,4,c,4,e,1,nine
228082455,d,1,d,7,f,5,fifteen
223480518,d,2,e,2,e,7,twelve
245791449,c,2,c,4,h,3,eight
267613314,b,1,c,7,d,3,fifteen
22348684,d,4,b,3,g,5,eleven
71888772,c,2,e,7,c,6,thirteen
224278227,b,1,g,5,e,4,fourteen
176729308,d,4,f,3,h,5,ten
212488296,b,1,g,3,d,5,fifteen
49633307,d,3,b,2,g,5,twelve
172942703,c,1,f,7,c,8,eleven
262956360,c,1,e,4,g,1,eight
105532030,b,2,h,5,f,3,thirteen
234567629,c,1,h,8,e,4,fourteen
31420258,b,1,a,2,d,6,fifteen
72859965,a,1,e,4,f,4,draw
110103990,b,2,h,5,d,1,ten
155677771,d,2,a,7,d,7,thirteen
223279174,c,2,e,4,d,4,draw
196960628,c,2,d,6,a,6,ten
167949149,c,3,e,7,h,3,eleven
181523809,d,2,b,4,g,8,eleven
34690553,c,2,e,5,e,6,draw
215311848,b,2,d,6,f,2,fourteen
70991379,d,3,g,7,b,5,eleven
53407105,d,3,b,5,d,5,eleven
123347876,d,3,b,3,a,2,draw
253428137,b,2,a,2,g,6,fourteen
248168695,c,1,g,6,h,1,seven
254004668,c,1,c,7,e,4,fifteen
203937608,d,1,f,8,d,5,fifteen
190048539,c,3,g,2,e,4,thirteen
259720642,b,1,f,2,a,5,twelve
137022512,c,2,e,5,f,4,draw
155778669,a,1,a,7,h,1,ten
144247690,a,1,d,1,h,6,thirteen
88623091,b,1,d,3,e,4,draw
9156461,c,1,h,7,e,8,ten
141365993,d,4,c,1,b,1,draw
60719517,d,3,f,6,h,3,nine
40989950,a,1,c,3,d,3,draw
100621190,c,1,e,2,c,8,thirteen
98157194,d,3,f,3,c,8,eleven
134351537,d,3,d,1,e,8,eleven
45796193,c,3,e,8,h,5,eleven
29687130,c,3,g,4,g,7,twelve
255410960,d,3,b,1,f,5,twelve
18584009,a,1,b,1,d,2,fifteen
135611161,d,2,f,4,g,7,nine
105935838,d,1,g,2,h,4,nine
102169649,b,1,h,1,e,7,fourteen
1496685,c,1,e,6,c,5,fifteen
135500585,d,3,c,2,a,2,six
14810011,d,3,d,5,b,1,five
12159548,d,1,h,8,e,8,fourteen
91474759,d,2,h,6,f,4,fourteen
33252500,a,1,f,8,f,4,sixteen
37518984,c,2,h,5,g,3,eleven
258585341,c,1,c,6,c,7,draw
36350704,d,1,a,1,b,2,draw
110365025,b,2,a,1,g,7,fourteen
267865268,d,4,a,4,g,6,eleven
76126485,c,2,a,2,c,8,thirteen
144029163,d,2,d,6,g,4,thirteen
250060855,b,2,h,7,g,6,draw
113208158,b,1,a,3,f,1,eight
128639616,c,2,b,4,a,6,six
164531609,d,1,h,8,h,4,twelve
157590804,c,1,h,6,b,3,fourteen
17479269,b,2,e,1,f,3,twelve
228847257,c,2,f,5,d,6,thirteen
50474263,a,1,f,3,d,4,sixteen
34880719,c,2,c,8,a,2,two
20621560,d,2,a,2,f,3,fourteen
159153691,d,2,b,3,c,8,thirteen
134385102,d,1,h,5,a,7,thirteen
32478602,b,1,g,8,f,2,fourteen
180316182,c,2,c,4,e,3,eight
37595735,d,2,a,2,h,8,eleven
39640806,d,3,f,7,h,1,seven
226869792,d,1,f,2,f,3,draw
246343547,c,3,g,2,e,1,six
107560067,b,1,h,1,c,8,fourteen
25908662,a,1,h,3,d,3,sixteen
182405632,d,3,g,1,f,6,twelve
142371080,c,1,h,5,e,3,thirteen
215985356,d,2,h,5,a,2,five
211038512,d,2,h,2,b,4,thirteen
225027864,c,2,c,7,f,6,fourteen
72375215,b,2,e,2,e,1,draw
136434130,c,2,a,5,e,2,ten
43340393,d,1,a,6,e,6,fourteen
53393622,c,3,e,7,g,4,twelve
21464876,b,1,b,3,e,1,nine
135645319,c,2,d,5,h,2,nine
95247240,b,1,h,7,f,6,fifteen
40593460,d,1,f,7,c,7,fifteen
163231978,c,2,b,6,g,7,eleven
18659095,d,4,b,4,f,4,eleven
217594041,d,1,d,6,d,5,draw
254508777,b,1,c,8,d,1,fourteen
222881968,c,1,e,3,e,1,seven
4254181,c,2,c,1,a,2,seven
59556258,d,4,a,6,h,1,seven
252140966,c,1,d,2,a,1,draw
218084497,c,2,b,4,e,5,thirteen
61588771,c,3,c,5,e,2,ten
46931546,d,1,e,2,c,7,thirteen
108136648,d,1,g,6,d,8,thirteen
110088506,c,1,h,8,e,8,fourteen
86084575,c,2,b,5,h,5,twelve
152843121,d,1,f,7,b,6,fifteen
206151547,d,2,c,8,e,8,fourteen
249229565,d,2,b,7,f,5,thirteen
111195025,d,1,f,1,h,6,eleven
5764206,c,2,g,7,f,3,fourteen
182629878,b,2,b,6,d,2,twelve
130831487,a,1,a,6,g,6,fifteen
30038363,d,3,e,8,b,2,six
153425082,d,1,h,8,f,5,fourteen
148147508,d,3,e,2,g,1,five
241573460,d,1,f,2,h,2,eleven
198413138,c,3,b,8,e,2,ten
35782690,d,3,a,3,d,7,twelve
57974468,d,1,b,7,d,8,eleven
265167594,d,3,e,3,f,8,ten
208051783,c,2,f,4,b,4,thirteen
229139458,c,2,d,5,g,1,nine
189396670,d,4,f,1,h,4,nine
1952603,c,1,e,8,b,8,fourteen
254285039,d,1,a,4,b,4,draw
227550524,c,3,c,2,h,8,eleven
91760267,c,3,f,1,h,6,ten
191535772,c,2,f,7,c,7,fourteen
12714563,d,1,f,1,e,3,fifteen
211006430,d,4,b,4,h,5,nine
87970390,a,1,a,7,g,3,fifteen
43865135,c,1,d,6,h,3,thirteen
173018941,b,1,d,8,e,2,fifteen
73446401,a,1,c,6,g,2,thirteen
257942015,d,1,e,8,a,5,twelve
237779755,c,1,h,2,h,7,twelve
203182323,c,1,h,7,h,4,thirteen
60842285,d,3,e,3,h,1,five
262136680,d,2,c,4,e,6,thirteen
32421783,c,2,d,5,a,4,seven
84463205,d,2,h,5,h,6,draw
64765125,d,3,h,8,h,7,draw
187322905,d,3,e,6,h,5,nine
150776159,c,1,h,4,c,5,fourteen
213920652,d,3,a,5,h,6,ten
155783595,d,3,c,2,f,8,twelve
212371050,c,2,g,4,a,8,nine
159542033,d,4,b,2,h,6,nine
58317188,d,2,a,4,b,1,five
175988675,c,1,e,7,a,3,twelve
223866236,d,1,e,7,d,3,fourteen
76046032,a,1,h,1,g,7,fourteen
86764378,c,3,h,8,g,1,ten
140900924,d,3,g,4,h,7,six
37722952,d,4,a,6,b,1,eight
152449404,c,3,d,3,g,6,twelve
117658215,d,3,f,1,g,4,nine
196374650,c,1,d,8,f,2,fifteen
267527857,c,1,d,8,e,8,draw
163452258,d,2,f,6,d,6,fourteen
88498334,b,1,f,1,e,4,fifteen
237786357,d,3,g,3,c,6,twelve
9929689,d,2,b,8,e,4,thirteen
88919053,c,1,e,3,a,2,one
99101657,c,2,h,5,c,6,twelve
109453903,c,1,g,8,c,6,fourteen
144022441,c,1,g,6,h,3,eight
117889949,d,1,f,4,f,1,six
57043522,d,2,b,8,a,6,seven
126545268,b,2,h,8,h,2,twelve
23852936,a,1,g,8,g,3,fifteen
167835363,b,1,g,7,f,6,draw
56429336,d,1,c,3,b,8,nine
146305805,d,1,b,6,e,5,fifteen
80151997,c,1,f,1,c,4,fifteen
64665697,d,2,b,2,f,2,eight
915733,d,2,c,8,b,1,five
231734505,b,1,e,2,d,5,thirteen
75235318,c,1,d,2,a,6,eleven
220897407,c,1,g,1,a,7,thirteen
214138160,c,1,h,7,d,8,eleven
75703699,c,1,d,6,e,5,draw
35816780,c,2,d,8,e,1,nine
155803668,c,2,h,5,e,6,twelve
9083660,c,3,e,6,c,1,two
31828322,c,3,e,3,h,3,eleven
114390088,d,3,e,8,a,1,five
265212563,c,2,d,3,a,8,nine
127524915,d,3,b,1,e,5,twelve
212676406,d,1,f,1,e,5,fifteen
142087819,d,2,h,7,g,4,thirteen
5445027,d,3,f,8,b,2,six
43612929,b,2,e,4,g,2,eleven
95714373,c,1,a,2,g,7,fourteen
256641404,b,1,d,5,a,3,twelve
219409641,d,2,h,6,b,4,thirteen
261094867,b,2,c,3,d,3,fifteen
105956318,b,1,c,8,g,7,fourteen
195664580,c,1,a,3,f,6,fourteen
33775705,d,3,f,3,g,8,nine
85537286,d,1,e,2,e,8,thirteen
32510903,a,1,d,5,c,2,fourteen
135923767,b,2,g,5,e,1,twelve
188862331,c,3,e,8,f,4,eleven
155270446,d,2,e,6,g,1,six
194979967,c,1,f,4,c,4,fourteen
44151497,c,1,c,5,g,5,fourteen
43265692,b,2,h,1,h,5,twelve
244257861,d,4,a,5,g,3,ten
22284199,d,3,c,5,h,4,eight
205365112,d,1,f,6,h,6,twelve
62533262,d,3,g,2,d,7,twelve
198767518,c,3,g,3,d,1,eight
154047255,b,2,g,7,e,3,fifteen
158457698,a,1,e,1,g,4,fourteen
29517983,c,1,d,7,d,8,draw
55131746,c,3,h,3,h,7,twelve
241107066,c,1,a,1,g,2,ten
249271016,d,3,b,2,b,1,draw
44172396,d,3,e,3,a,2,six
254161990,b,1,a,3,a,5,thirteen
79264688,c,3,g,7,h,6,draw
105520158,c,3,g,5,g,2,eleven
84609041,b,1,c,8,h,5,fourteen
254502812,d,2,g,7,h,6,draw
68749996,d,2,e,7,c,8,ten
104148526,b,1,e,5,d,5,draw
47072043,c,1,a,1,d,3,fourteen
218626983,d,2,e,4,c,5,twelve
128561483,b,1,f,3,a,6,eleven
97451412,c,3,h,3,h,5,thirteen
141281086,d,4,a,5,f,4,ten
178246709,c,1,b,1,d,6,fifteen
137714925,d,1,a,7,g,4,fourteen
62733232,b,1,c,4,d,4,draw
130059567,c,3,b,7,h,6,twelve
750307,c,3,d,7,g,3,twelve
50035614,b,2,h,6,f,2,thirteen
9637447,b,1,d,2,d,8,fourteen
103243095,a,1,d,1,g,3,fifteen
32786157,c,2,e,8,f,5,twelve
97869606,b,1,a,2,d,7,fourteen
227397870,b,1,d,5,e,8,fourteen
160494030,d,3,c,2,g,5,twelve
1409543,c,2,c,5,a,4,nine
17640949,d,4,d,2,f,5,eleven
68259457,d,1,a,7,b,1,ten
80211849,c,2,h,1,e,8,thirteen
255072956,b,2,h,1,f,4,fourteen
175707069,b,1,c,7,f,4,fifteen
95561891,c,3,c,6,f,1,ten
113052264,d,2,b,2,b,7,thirteen
116254686,d,4,a,8,f,3,ten
213441821,b,1,a,2,d,8,fourteen
244430620,c,1,d,1,g,8,thirteen
11747144,d,2,a,2,d,6,thirteen
49688708,b,1,e,6,h,5,fourteen
31605514,d,2,c,5,f,5,thirteen
141682183,c,1,a,8,e,6,fourteen
69589120,c,2,c,3,f,1,seven
125191462,d,1,g,5,b,5,thirteen
20666618,d,3,c,5,g,8,ten
73273020,c,2,e,6,e,1,nine
179409623,c,1,e,1,f,8,twelve
92262676,b,1,h,3,g,3,draw
71043263,c,3,g,5,h,2,eight
189644526,b,1,e,2,a,4,twelve
48516113,d,1,a,2,h,5,twelve
30657394,d,4,d,1,h,8,nine
86241679,c,1,h,1,c,7,fourteen
36257579,c,2,g,4,h,3,draw
42254862,c,3,e,5,g,6,ten
224911104,c,3,e,6,g,2,eleven
255882412,d,3,e,6,b,5,eleven
162538410,d,4,e,2,g,2,nine
62727465,d,1,b,7,b,6,draw
208236643,a,1,h,8,g,5,fifteen
47241251,d,4,f,7,h,3,nine
84687076,c,2,a,4,e,6,thirteen
63684809,d,2,f,8,h,1,seven
231547889,b,1,a,6,b,4,fifteen
210624543,c,2,d,5,f,2,twelve
23390943,d,3,h,6,e,7,ten
38823098,d,1,g,7,b,3,fourteen
263371678,c,1,a,4,a,8,ten
103965955,b,1,a,6,g,3,fourteen
17524851,b,1,e,8,c,4,fourteen
40717772,d,1,g,6,h,2,nine
157533084,c,2,h,8,a,5,ten
176375208,b,1,h,6,f,5,fifteen
262886764,d,1,h,6,f,1,ten
61562439,b,1,d,3,f,8,fourteen
174337683,b,1,a,3,a,7,eleven
232160123,c,3,c,1,h,7,eleven
129535027,d,2,h,1,f,5,thirteen
125416084,d,2,b,7,g,6,thirteen
170964522,d,1,a,2,a,4,twelve
88305171,d,4,f,3,b,2,eight
118910727,c,3,g,3,e,2,eight
36576247,d,2,h,2,e,6,thirteen
185034717,c,3,h,6,h,3,twelve
136822189,c,1,f,1,c,8,fourteen
202549791,d,2,c,4,b,6,eight
226364093,d,2,c,5,a,7,nine
83056792,c,3,b,8,h,3,eleven
60439033,d,4,b,4,g,2,eight
28399322,c,1,h,7,a,2,eleven
45908118,c,2,a,8,g,6,thirteen
246634059,b,1,h,4,f,6,fourteen
193900835,d,2,g,3,h,3,draw
35156281,d,1,f,8,d,4,fifteen
210945795,b,2,e,4,d,3,draw
80394625,c,2,b,6,c,6,draw
73138029,b,1,g,7,d,6,fifteen
197039768,c,1,b,3,b,7,thirteen
89758025,b,1,c,4,b,5,draw
150280894,d,4,f,3,f,5,twelve
93259475,d,2,h,1,d,7,thirteen
237213773,d,3,d,2,a,3,ten
181592788,d,3,h,2,c,6,twelve
167833194,a,1,g,3,c,1,ten
109680814,b,2,e,8,g,3,thirteen
138978949,d,2,b,5,g,5,twelve
137889291,d,2,h,2,e,4,thirteen
113611727,d,3,f,8,b,6,twelve
266791610,a,1,b,2,e,1,seven
74518510,a,1,a,6,f,2,thirteen
123022177,c,3,h,5,h,3,eleven
80712936,b,1,h,5,f,1,twelve
205042469,d,3,f,5,d,5,twelve
95237354,b,2,c,4,e,4,fourteen
39138987,d,2,b,4,h,5,eleven
80261203,d,1,c,3,e,6,fourteen
136439855,d,1,e,3,f,7,eleven
66027009,a,1,h,7,h,2,fourteen
214585474,b,1,a,1,d,1,ten
231447502,c,2,d,3,c,8,nine
174591508,d,2,b,5,h,5,twelve
69353542,d,1,g,5,h,2,nine
159775504,b,1,g,5,b,7,thirteen
87168416,d,3,b,4,g,1,seven
1244739,d,2,c,8,f,4,thirteen
22120186,d,3,f,3,h,8,nine
213224756,b,2,g,8,g,4,fourteen
7864810,d,2,d,4,g,7,eleven
187390769,d,2,h,2,g,8,twelve
64009834,d,2,c,8,c,5,fourteen
193005614,d,1,e,5,f,7,thirteen
231234496,b,1,c,3,c,8,fourteen
175554195,d,3,e,4,d,7,ten
16156999,c,2,g,2,a,4,twelve
119320194,d,2,e,1,b,6,twelve
79574276,b,2,g,8,g,3,fourteen
220599832,b,1,f,6,c,4,sixteen
79974594,c,1,f,3,d,5,fifteen
226078432,b,1,g,6,c,8,thirteen
130302981,d,3,g,3,c,8,eleven
27822283,c,1,d,5,h,5,twelve
157420290,b,1,d,2,h,3,fourteen
103813529,c,2,h,7,h,2,eleven
243151640,d,2,c,6,d,8,twelve
183586696,a,1,h,2,e,4,sixteen
220336317,d,1,h,3,a,4,thirteen
81873561,d,1,b,6,e,8,thirteen
433799,c,2,g,8,g,6,fourteen
245393884,d,4,g,1,g,5,eleven
125421014,c,1,h,7,f,5,fifteen
198552621,d,1,a,4,c,7,fourteen
78475992,d,3,h,8,b,2,six
116797468,d,4,b,8,f,3,ten
240173579,c,1,e,6,h,4,fourteen
63245495,d,1,f,4,g,2,eight
250043029,c,2,f,8,e,8,draw
223589158,d,1,a,2,a,7,twelve
181180433,d,1,a,5,g,6,thirteen
72590422,d,4,b,1,g,4,eleven
210117823,a,1,b,3,d,3,sixteen
136012103,b,2,d,8,d,1,eleven
127497819,d,2,b,7,c,4,fourteen
112193999,d,1,f,6,h,1,nine
90076334,b,1,d,2,c,4,twelve
186885611,d,2,d,4,c,4,draw
55425398,b,1,g,5,e,3,fifteen
79930939,d,2,b,8,f,3,thirteen
204510696,d,2,c,7,c,5,fourteen
205741771,b,1,e,7,e,5,fifteen
68430438,d,1,d,7,e,3,fourteen
155008059,b,1,h,4,d,7,fourteen
231220729,d,1,f,4,b,7,fourteen
199520656,c,1,b,8,g,2,ten
211799649,c,3,a,2,f,1,five
178322372,c,2,c,7,c,4,fourteen
168764326,c,1,a,1,g,4,fourteen
118546360,d,2,b,8,g,2,eight
21328827,c,3,h,5,d,1,nine
106072129,c,2,h,1,a,5,twelve
265274670,b,2,d,3,f,4,fourteen
165509714,b,2,h,1,e,5,fourteen
136493998,c,1,f,7,e,3,fifteen
249643028,c,1,f,1,d,3,fifteen
230792799,d,3,h,5,f,7,eleven
43060790,d,4,b,5,g,4,ten
96286733,d,3,c,3,f,3,nine
16017254,b,1,h,4,e,8,fourteen
88988814,c,3,c,5,d,1,ten
259641171,c,1,d,6,h,5,fourteen
93287261,d,4,g,4,g,5,draw
211855254,c,2,a,4,e,5,thirteen
60302829,c,2,f,7,g,8,draw
134921631,d,1,a,6,f,2,twelve
93077326,c,2,h,8,e,4,thirteen
117386132,c,1,a,5,h,5,thirteen
24204600,d,1,c,2,g,7,fourteen
189318649,d,4,e,5,c,2,eight
223764114,d,1,d,3,b,3,twelve
95330773,d,3,a,2,h,2,eight
186192262,c,2,a,8,h,5,twelve
146101181,c,3,d,3,f,5,thirteen
53718263,d,2,g,4,d,6,thirteen
136008445,d,2,h,2,g,7,thirteen
201293355,c,1,b,7,f,3,fifteen
87890705,c,1,a,6,b,4,fourteen
114204873,a,1,f,5,f,4,draw
225930290,c,2,b,2,g,2,ten
252852038,d,4,h,2,g,1,draw
205530629,b,1,c,5,g,1,nine
114342269,b,2,e,5,f,3,thirteen
234780030,b,2,b,7,h,6,thirteen
194760141,c,2,d,2,b,6,ten
121113484,c,3,a,4,g,6,twelve
171804387,d,4,a,2,h,3,nine
156792080,d,1,b,7,h,5,fourteen
251403831,d,2,c,1,h,8,eleven
92565291,d,3,b,2,g,2,eight
208211365,d,2,c,8,h,1,six
196110707,d,3,g,1,g,5,twelve
137543285,b,2,b,5,g,6,thirteen
34348167,b,1,c,5,g,5,fourteen
212441489,d,3,g,5,b,5,eleven
227463269,b,1,h,3,e,4,fifteen
93210724,d,1,a,2,f,7,fourteen
83758936,c,2,f,2,c,4,thirteen
155019725,d,1,h,3,h,1,seven
41040790,b,1,d,3,c,8,eleven
95716073,d,1,c,3,b,1,five
171513403,c,1,g,4,e,7,fourteen
231115162,d,1,f,2,f,6,fifteen
60690280,d,3,f,5,a,7,nine
168832405,b,1,f,2,g,6,twelve
50110164,d,1,e,8,h,5,twelve
233798419,d,2,d,7,c,7,draw
88339879,a,1,b,2,g,7,fifteen
109492437,c,1,h,5,a,6,thirteen
24765880,d,4,a,7,d,2,eight
204510832,c,3,b,6,h,5,thirteen
80864068,c,1,b,1,a,1,seven
28595331,c,1,h,7,h,1,ten
60299658,d,1,g,2,g,7,fourteen
63787220,d,4,f,6,g,6,draw
51679655,d,3,g,4,h,5,draw
220482527,c,2,d,4,g,3,eight
27493154,a,1,h,2,g,1,draw
66089951,d,1,b,5,e,6,fourteen
241752,d,3,h,7,a,5,eleven
250300875,b,1,d,8,g,1,nine
76303514,d,1,g,6,b,5,fourteen
112710555,b,1,c,8,e,2,fifteen
2830756,b,2,g,3,e,1,nine
48290798,c,1,g,5,e,7,fourteen
94106210,d,3,c,3,c,7,twelve
91091101,d,2,a,6,a,2,ten
43935811,d,1,c,1,d,6,fifteen
93121517,d,2,h,3,f,2,seven
262197803,b,1,d,4,g,6,thirteen
258689062,b,1,g,8,c,5,fifteen
87910887,d,3,f,3,a,7,nine
23363397,d,1,b,2,a,1,draw
221650317,b,1,h,5,e,7,fourteen
83895629,c,2,d,8,e,3,fourteen
207195558,b,2,a,5,e,2,twelve
182864171,d,1,f,3,h,5,eleven
20153075,c,1,e,4,b,3,eleven
71016113,d,4,e,1,c,2,nine
251869246,d,1,a,1,e,3,fourteen
178228599,d,2,e,5,g,1,six
237847268,d,4,e,4,f,5,ten
109397739,c,3,h,6,d,1,nine
66941321,b,1,e,1,a,4,twelve
232325950,d,3,d,1,b,4,ten
217062780,c,2,h,6,d,4,fourteen
207054673,b,2,f,7,h,4,twelve
145512964,c,1,e,5,h,6,twelve
44319184,a,1,h,6,g,5,draw
92889580,c,1,f,2,e,1,draw
57464976,b,1,e,6,g,1,twelve
56228278,d,1,f,5,b,6,fourteen
170431451,d,2,e,6,b,7,twelve
123131431,d,3,h,1,b,2,six
91924730,c,3,a,6,g,5,twelve
152283837,d,1,f,5,h,1,nine
242185446,d,3,g,6,f,2,ten
74200232,d,2,e,7,a,4,eleven
227762505,c,1,d,2,h,5,thirteen
122304708,c,3,a,5,h,1,nine
79781730,a,1,e,8,e,1,fifteen
23150882,c,1,a,5,h,1,eight
135642703,c,1,b,3,a,5,seven
19912655,d,3,b,1,a,4,five
39006187,d,4,a,1,g,1,nine
244111653,d,4,d,1,g,2,ten
40314672,a,1,c,5,d,1,fourteen
167726426,c,2,g,7,f,5,fourteen
56098664,d,3,e,6,g,1,seven
243366840,c,2,f,8,g,4,eleven
44622517,b,1,b,7,f,7,fifteen
124835768,c,1,b,7,d,5,fifteen
29487173,c,1,d,6,h,8,thirteen
9255501,b,2,b,4,h,3,nine
192566072,d,2,h,3,c,7,thirteen
107012615,d,1,g,8,a,3,twelve
37156001,c,3,b,6,g,1,nine
263235572,d,2,c,8,h,7,twelve
186263533,d,2,a,8,g,7,twelve
51963151,c,1,d,2,e,5,fifteen
84096631,b,1,e,5,d,6,draw
108227767,d,2,b,4,g,6,thirteen
224216285,d,2,h,7,e,7,thirteen
122509006,d,3,h,6,f,1,eight
49215979,c,2,f,5,c,6,thirteen
3183141,b,1,g,2,e,5,fifteen
119901440,c,2,f,2,c,6,thirteen
188846561,d,1,a,2,e,5,fourteen
128414278,d,3,g,8,h,3,seven
131285477,d,2,a,4,h,2,six
52769944,d,3,g,8,a,7,ten
140123087,c,2,a,3,h,3,eleven
56431444,d,1,a,2,c,4,fourteen
54282042,d,1,b,1,h,5,fourteen
